cc_num,Income,Travel,Lifestyle,Premium,All_Purpose,Fuel,Total,User_Profile,High_Income,Student,Self_Employed,Frequent_Traveler,Online_Shopper,Fuel_Customer,Best_Card,Second_Best_Card,Third_Best_Card,Fourth_Best_Card,Fifth_Best_Card
6.43281E+15,60000,13695.27,6106.14,2525.81,5710.9,5822.35,33860.47,"Travel, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.08586E+15,80000,12912.94,20217.57,13767.23,12246.56,6774.47,65918.77,"Lifestyle, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.63581E+15,200000,39639.52,17579.75,35780.02,39720.16,12824.72,145544.17,Premium,0,0,0,1,1,0,9,5,6,11,3
6.14667E+15,300000,35754.01,72416.01,9000.59,51493.34,22837.65,191501.6,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.16569E+15,30000,7378.85,3195.94,2451.41,4406.02,1845.62,19277.84,Travel,0,1,0,1,0,0,13,14,5,10,9
6.67704E+15,160000,33504.28,46673.82,10900.78,36139.26,13935.17,141153.31,"Travel, Lifestyle, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.6342E+15,300000,49018.31,37719.82,25590.05,71033.01,27251.69,210612.88,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.12406E+15,250000,38910.29,68871.26,41784.47,74167.21,21928.1,245661.33,"Lifestyle, Premium, All_Purpose, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.4417E+15,30000,5657.87,6457.61,1300.12,5993.68,2563.98,21973.26,Fuel,0,0,0,1,0,1,9,13,14,6,11
6.96676E+15,250000,54273.69,48985.8,47969.43,22333.23,15816.58,189378.73,"Travel, Premium",1,0,1,1,1,0,0,1,2,8,7
6.7464E+15,290000,41900.36,66295.75,46118.96,29740.52,21950.89,206006.48,Premium,1,0,1,0,1,0,7,12,0,1,2
6.85265E+15,180000,27970.58,50981.62,30721.69,42009.49,15428.94,167112.32,"Lifestyle, Premium, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.05605E+15,140000,33340.88,31310.84,21549.75,37740.08,8918.5,132860.05,"Travel, Premium",0,0,1,1,1,0,9,5,6,11,3
6.11028E+15,180000,23271.5,24540.39,15669.68,53149.61,16708.84,133340.02,"All_Purpose, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.21784E+15,20000,3686.22,5735.45,2287.28,3274.28,1163.04,16146.27,Lifestyle,0,1,0,1,0,0,13,14,5,10,9
6.46974E+15,220000,46236.65,32139.53,7542.23,58207.47,11125.6,155251.48,Travel,1,0,0,1,1,0,0,1,2,8,7
6.80426E+15,30000,7366.16,4782.46,2098.36,7052.15,2725.69,24024.82,"Travel, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.28945E+15,160000,39208.85,10066.75,18530.44,38089.58,14901.12,120796.74,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.63526E+15,290000,53042.76,43250.14,15193.55,78405.87,16780.46,206672.78,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.54729E+15,90000,12915.61,24106.82,12992.36,22974.29,5627.11,78616.19,Lifestyle,0,0,1,0,1,0,6,11,3,4,7
6.56343E+15,40000,8996.98,11060.87,1282.67,9131.38,2103.67,32575.57,"Travel, Lifestyle",0,0,0,1,1,0,9,5,6,11,3
6.60937E+15,10000,1431.45,1266.94,900.03,2166.84,667.02,6432.28,All_Purpose,0,1,0,0,0,0,10,3,4,6,11
6.35192E+15,40000,6427.16,2683.53,6529.57,5714.67,2865.53,24220.46,Premium,0,1,0,1,0,0,13,14,5,10,9
6.57912E+15,10000,1498.68,641.46,935.67,2877.79,820.87,6774.47,"All_Purpose, Fuel",0,1,0,0,0,1,10,13,14,3,4
6.38275E+15,140000,27277.93,13964.72,14156.35,34328.95,7709.61,97437.56,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.80051E+15,210000,29704.05,33180.99,41299.16,19918.62,15946.36,140049.18,Premium,1,0,1,0,1,0,7,12,0,1,2
6.50891E+15,160000,39296.24,12532.14,15777.95,38773.55,13636.44,120016.32,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.86914E+15,200000,31928.37,23213.81,12981.32,37253.75,12685.34,118062.59,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.13293E+15,240000,47643.22,70112.24,31828.4,23264.52,12907,185755.38,Lifestyle,1,0,1,1,1,0,0,1,2,8,7
6.12932E+15,80000,11567.49,5841.34,10547.01,17376.22,6594.02,51926.08,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.40702E+15,70000,7158.66,20387.77,5085.63,16010.8,5973.2,54616.06,"Lifestyle, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.18098E+15,30000,4408.08,3533.22,3948.11,8116.23,2920.1,22925.74,Fuel,0,0,0,0,0,1,6,11,9,10,12
6.00779E+15,170000,20948.13,48651.29,26385.87,46623.97,10222.38,152831.64,"Lifestyle, Premium",0,0,0,0,1,0,6,11,3,4,7
6.9183E+15,10000,2051.71,2200.28,993.86,833.87,791.46,6871.18,Travel,0,1,0,1,0,0,13,14,5,10,9
6.66754E+15,160000,26806.1,46303.24,15653.76,42361.02,9508.32,140632.44,Lifestyle,0,0,1,1,1,0,9,5,6,11,3
6.59591E+15,120000,29586.13,9056.79,3769.73,21046.59,6555.75,70014.99,Travel,0,0,0,1,1,0,9,5,6,11,3
6.38659E+15,270000,64039.22,42796.42,19974.86,47403.56,23266.55,197480.61,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.40314E+15,190000,35799.44,38631.36,26297.33,25316.52,16283.5,142328.15,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.94115E+15,220000,28575.92,59260.85,34228.25,18265.28,13732.14,154062.44,"Lifestyle, Premium",1,0,1,0,1,0,7,12,0,1,2
6.7798E+15,230000,32342.82,25734.69,9344.78,41622.39,19926.43,128971.11,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.8632E+15,220000,44204.77,15463.2,42185.75,58183,19855.99,179892.71,"Travel, Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.0434E+15,140000,33586.92,26048.89,8966.71,30196.94,12200.17,110999.63,"Travel, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.03446E+15,300000,53465.21,20134.4,27926.76,84770.6,23766.73,210063.7,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.5821E+15,60000,8419.68,8526.73,10932.53,13597.31,5362.16,46838.41,"Premium, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.76565E+15,60000,12349.15,9414.02,6313.96,13371.05,5808.84,47257.02,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.12424E+15,130000,29082.49,16002.45,13710.62,11026.72,8456.8,78279.08,Travel,0,0,1,1,1,0,9,5,6,11,3
6.05696E+15,190000,20601.02,32827.05,35645.67,19605.44,16762.19,125441.37,"Premium, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.71555E+15,220000,43620.73,25313.01,12565.01,25366.39,11775.41,118640.55,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.05307E+15,80000,15970.63,21633.81,13472.11,18458.36,4441.73,73976.64,"Lifestyle, Premium",0,0,0,1,1,0,9,5,6,11,3
6.54233E+15,270000,39547.18,30372.09,31738.76,53411.9,18317.96,173387.89,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.39378E+15,270000,60556.5,66777.27,22227.83,75879.03,26363,251803.63,"Travel, All_Purpose, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.56353E+15,20000,3063.27,3528.17,3799.81,5455.81,1102.57,16949.63,Premium,0,1,0,1,0,0,13,14,5,10,9
6.32745E+15,210000,38431.19,36914.45,13220.91,56477.33,17607.88,162651.76,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.0073E+15,300000,68644.39,71126.69,31399.74,64296.09,17405.48,252872.39,Travel,1,0,1,1,1,0,0,1,2,8,7
6.71953E+15,10000,1268.88,2234.87,690.32,1058.61,582.64,5835.32,All_Purpose,0,1,0,0,0,0,10,3,4,6,11
6.46049E+15,280000,58187.06,65268.07,32910.83,32339.95,15169.76,203875.67,Travel,1,0,0,1,1,0,0,1,2,8,7
6.18872E+15,150000,18729.33,40907.08,10659.19,23690.95,8290.09,102276.64,Lifestyle,0,0,1,0,1,0,6,11,3,4,7
6.21173E+15,10000,1778.84,2019.38,717.1,927.01,695.52,6137.85,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.9277E+15,50000,6646.65,14498.29,6738.55,10125.66,3539.44,41548.59,Lifestyle,0,0,0,0,1,0,6,11,3,4,7
6.58708E+15,280000,50718.01,62750.09,41822.15,32976.34,21001.58,209268.17,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.30264E+15,290000,66867.92,60277.87,34952.45,30562.18,23281.75,215942.17,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.82814E+15,160000,24092.96,13713.68,23624.4,20060.07,11134.87,92625.98,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.27938E+15,190000,24823.02,33620.74,19242.47,15957.58,17031.2,110675.01,Fuel,0,0,1,0,1,1,6,11,3,4,7
6.55426E+15,40000,6845.53,7606.78,5473.3,9259.96,2506.54,31692.11,All_Purpose,0,1,0,1,0,0,13,14,5,10,9
6.89054E+15,30000,6255.5,5517.42,5164.2,7821.16,2764.99,27523.27,"Travel, Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.96941E+15,170000,25507.52,42141.22,18142.4,20460.74,15767.28,122019.16,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.78525E+15,170000,28890.9,11717.24,16308.17,43652.31,16165.08,116733.7,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.67165E+15,120000,13205.53,32320.51,11543.86,23902.49,11808.39,92780.78,"Lifestyle, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.94091E+15,280000,55229.36,19187.38,26272.32,71914.98,20068.61,192672.65,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.90625E+15,300000,55157.67,39087.16,20225.68,47134.36,20588,182192.87,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.03447E+15,290000,45076.48,48157.29,44330.97,65099.34,24777.1,227441.18,"Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.8018E+15,140000,18571.02,30158.95,15718.95,11363.66,12631.46,88444.04,Fuel,0,0,1,0,1,1,6,11,3,4,7
6.70113E+15,210000,38275.2,13989.32,33664.59,43767.57,18710.58,148407.26,"Premium, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.08588E+15,60000,13227.02,10770.12,3231.31,13659.28,4861.42,45749.15,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.89153E+15,30000,3764.46,2962.31,5441.09,7349.85,2862.34,22380.05,"Premium, Fuel",0,1,0,0,0,1,10,13,14,3,4
6.80447E+15,280000,53080.52,59789.29,50722.49,58054.5,22853.48,244500.28,"Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.8402E+15,90000,15397.94,20618.94,6845.42,11204.63,5912.22,59979.15,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.11689E+15,50000,6611.84,7810.64,9216.63,9577.66,2969.8,36186.57,Premium,0,0,0,0,0,0,6,11,9,10,12
6.63497E+15,240000,49061.62,34967.93,40730.7,54022.17,21554.9,200337.32,"Travel, Premium, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.7682E+15,290000,59117.61,33644.49,54996.08,63800.68,19205.42,230764.28,"Travel, Premium",1,0,1,1,1,0,0,1,2,8,7
6.78714E+15,170000,21868.63,38022.24,11420.88,35864.34,10749.4,117925.49,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.65024E+15,140000,31113.73,34230.88,22308.26,16981.85,7618.69,112253.41,"Travel, Premium",0,0,1,1,1,0,9,5,6,11,3
6.65265E+15,210000,32602.94,33198.18,7412.02,28792.43,10853.6,112859.17,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.57198E+15,30000,4095.29,5680.03,1098.79,6801.19,1984.54,19659.84,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.41892E+15,280000,65300.96,36770.34,51285.74,83763.31,25555.82,262676.17,"Travel, Premium, All_Purpose, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.74016E+15,10000,1373.51,1941.76,414.34,1008.82,999.45,5737.88,Fuel,0,0,0,0,0,1,6,11,9,10,12
6.12156E+15,200000,42389.95,50267.36,35126.74,59817.24,12398.71,200000,"Travel, Lifestyle, Premium, All_Purpose",0,0,1,1,1,0,9,5,6,11,3
6.34282E+15,290000,46886.83,23930.85,9805.6,46195.23,25864.2,152682.71,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.45789E+15,210000,30852.51,44852.96,14583.05,17464.42,18525.71,126278.65,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.76175E+15,230000,49299.44,13738.94,39631.38,49748.03,17979.05,170396.84,"Travel, Premium",1,0,0,1,1,0,0,1,2,8,7
6.60986E+15,10000,2296.65,1967.34,1287.62,2979.49,878.37,9409.47,"Travel, All_Purpose, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.02466E+15,30000,6183.29,4419.23,2067.26,6339.22,2892.27,21901.27,"Travel, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.62399E+15,180000,27231.44,32745.49,11876.06,53826.99,17830.06,143510.04,"All_Purpose, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.78678E+15,250000,55165.53,57193.76,32709.22,22934.14,18184.55,186187.2,Travel,1,0,1,1,1,0,0,1,2,8,7
6.4988E+15,100000,20162.97,14328.07,19008.76,11681.85,7501.8,72683.45,"Travel, Premium",0,0,0,1,1,0,9,5,6,11,3
6.64053E+15,220000,45005.48,46675.14,16895.78,25160.4,17995.34,151732.14,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.7538E+15,260000,53500.43,42586.18,37315.02,68697.4,15206.47,217305.5,Travel,1,0,1,1,1,0,0,1,2,8,7
6.8058E+15,30000,6505.96,6072.73,4468.16,7931.82,2704.22,27682.89,"Travel, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.6453E+15,80000,14431.22,13769.91,7865.67,9104.96,6290.43,51462.19,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.10119E+15,140000,33347.46,27411.68,18309.6,22131.68,7363.93,108564.35,Travel,0,0,0,1,1,0,9,5,6,11,3
6.90076E+15,240000,39240.07,17073.92,31959.36,65715.37,22594.98,176583.7,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.37861E+15,180000,23703.26,47834.86,32514.46,22187.48,15636.83,141876.89,"Lifestyle, Premium, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.80598E+15,150000,33059.41,44896.42,5265.66,41613.07,12169.73,137004.29,"Travel, Lifestyle, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.33831E+15,220000,49963.8,14431.67,19139.44,20843.6,21728.77,126107.28,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.71404E+15,230000,52412.89,65433,10227.55,37911.24,12316.9,178301.58,"Travel, Lifestyle",1,0,1,1,1,0,0,1,2,8,7
6.27981E+15,20000,2688.1,3345.54,1513.11,2044.3,1167.49,10758.54,All_Purpose,0,1,0,0,0,0,10,3,4,6,11
6.10943E+15,270000,66194.34,43182.48,20877.11,69018.62,17904.43,217176.98,Travel,1,0,0,1,1,0,0,1,2,8,7
6.07023E+15,100000,13487.59,8241.97,7359.87,15817.03,8369.97,53276.43,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.33369E+15,20000,2631.52,5045.12,1099.53,3107.64,1864.66,13748.47,"Lifestyle, Fuel",0,0,0,0,0,1,6,11,9,10,12
6.04592E+15,260000,29226.74,44494.97,21166.94,53026.96,23449.46,171365.07,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.76278E+15,170000,31807.83,29984.12,9263.88,36937.54,10825.94,118819.31,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.51976E+15,80000,8987.27,13191.68,6567.9,20873.91,4227.91,53848.67,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.37554E+15,10000,1687.65,2312.52,1276.29,2267.87,888.52,8432.85,Fuel,0,1,0,1,0,1,13,14,5,10,9
6.13477E+15,90000,13237.32,16605.51,15553.65,26791.13,8502.84,80690.45,"Premium, All_Purpose, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.63862E+15,110000,14220.25,18958.29,17168.7,20720.17,8157.49,79224.9,Premium,0,0,1,0,1,0,6,11,3,4,7
6.46976E+15,220000,33926.32,58288.71,21814.5,33486.48,15993.89,163509.9,Lifestyle,1,0,1,1,1,0,0,1,2,8,7
6.00808E+15,160000,20714.06,46057.79,9573.37,32784,12634.52,121763.74,Lifestyle,0,0,0,0,1,0,6,11,3,4,7
6.90808E+15,70000,13769.83,7521.97,8676.68,11331.47,5815.84,47115.79,Fuel,0,0,0,1,0,1,9,13,14,6,11
6.50455E+15,290000,53833.17,27932.1,22437.1,37153.69,17151.15,158507.21,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.67378E+15,100000,14285.61,28178.09,19488.75,20567.73,5715.01,88235.19,"Lifestyle, Premium",0,0,0,0,1,0,6,11,3,4,7
6.51566E+15,230000,50521.76,32624.97,10302.37,46573.32,21218.89,161241.31,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.6486E+15,260000,32829.8,56729.7,17546.29,33281.47,24362.93,164750.19,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.3989E+15,30000,4184.61,1504.9,5340.41,7631.13,2440.99,21102.04,"Premium, Fuel",0,1,0,0,0,1,10,13,14,3,4
6.44854E+15,180000,22105.31,29624.56,16147.31,18113.55,13375.17,99365.9,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.94959E+15,250000,26502.22,30716.31,16320.49,33098.07,23855.43,130492.52,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.88353E+15,240000,40786.78,57634.54,13503.28,44927.61,17159.82,174012.03,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.13176E+15,130000,32491.38,31507.09,12692.83,34068.02,7609.6,118368.92,Travel,0,0,1,1,1,0,9,5,6,11,3
6.50444E+15,280000,36586.83,37828.81,32703.64,60291.96,26748.48,194159.72,Fuel,1,0,0,0,1,1,7,12,0,1,2
6.14812E+15,260000,45549.75,16265.8,9343.09,52326.35,18696.32,142181.31,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.92126E+15,70000,8687.14,3937,7443.56,9257.17,3673.65,32998.52,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.99935E+15,250000,29184.74,50519.97,19444.61,29542.28,17246.89,145938.49,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.46054E+15,40000,6352.56,9507.7,2053.31,10000.39,2473.87,30387.83,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.2823E+15,130000,24032.74,36697.2,12459.83,12292.32,6624.51,92106.6,Lifestyle,0,0,1,1,1,0,9,5,6,11,3
6.10165E+15,200000,35742.07,48762.2,13970.47,31183.68,10301.04,139959.46,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.82672E+15,10000,2001.8,2833.01,751.34,2145.22,839.25,8570.62,"Travel, Lifestyle, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.7831E+15,80000,18160.96,22922.6,14421.05,19390.13,5105.26,80000,"Travel, Lifestyle, Premium",0,0,0,1,1,0,9,5,6,11,3
6.93758E+15,140000,14215.97,32061.75,21008.66,30378.84,13930.76,111595.98,"Premium, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.70276E+15,160000,24159.32,11157.58,16844.11,21988.91,10747.09,84897.01,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.26447E+15,140000,33645.17,13500.66,13065.71,39801.82,7432.66,107446.02,"Travel, All_Purpose",0,0,0,1,1,0,9,5,6,11,3
6.97981E+15,120000,14930.24,23856.39,6669.63,35157.22,8680.29,89293.77,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.18916E+15,190000,26029.77,31870.61,27079.81,46599.2,16661.75,148241.14,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.82881E+15,230000,54200.41,58500.95,36500.58,21213.64,11579.1,181994.68,"Travel, Lifestyle, Premium",1,0,1,1,1,0,0,1,2,8,7
6.65128E+15,150000,29929.28,22919.91,14761.36,41191.37,14216.72,123018.64,Fuel,0,0,1,1,1,1,9,5,13,14,6
6.47922E+15,280000,57024.34,33014.32,17473.03,33773.36,18789.51,160074.56,Travel,1,0,0,1,1,0,0,1,2,8,7
6.40084E+15,20000,4492.85,1599.46,3098.75,3938.4,1287.95,14417.41,"Travel, Premium",0,1,0,1,0,0,13,14,5,10,9
6.06984E+15,20000,2899.83,3980.41,2075.07,2323.38,1116.58,12395.27,All_Purpose,0,1,0,0,0,0,10,3,4,6,11
6.29339E+15,230000,54133.25,31277.57,35560.3,51728.26,22212.88,194912.26,"Travel, Premium, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.23965E+15,220000,43682.01,60411.26,21542,33416.86,11118.92,170171.05,Lifestyle,1,0,1,1,1,0,0,1,2,8,7
6.7091E+15,190000,41827.95,14461.59,24332.49,34594.43,10627.74,125844.2,Travel,0,0,0,1,1,0,9,5,6,11,3
6.48391E+15,250000,33051.1,16702.14,32781.01,60637.67,12905.54,156077.46,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.41093E+15,260000,46759.38,19712.23,15425.56,53288.13,16852.65,152037.95,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.84215E+15,300000,66843.31,88767.54,22243.21,88001.76,21468.51,287324.33,"Travel, Lifestyle, All_Purpose",1,0,1,1,1,0,0,1,2,8,7
6.32593E+15,290000,31190.2,18325.48,42816.15,52415.87,17784.56,162532.26,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.92351E+15,220000,30344.32,42769.75,20034.41,57459.93,20027.66,170636.07,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.3379E+15,260000,40139.83,65371.44,22305.53,32758.2,14100.95,174675.95,Lifestyle,1,0,0,1,1,0,0,1,2,8,7
6.28061E+15,260000,44803.15,67659.07,17578.75,42592.7,23509.27,196142.94,"Lifestyle, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.61994E+15,220000,34692.17,36251.82,17942.89,62735.66,12305.08,163927.62,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.46044E+15,170000,34438.59,31091.82,6043.85,31387.3,11965.86,114927.42,Travel,0,0,1,1,1,0,9,5,6,11,3
6.06322E+15,200000,39692.29,58557.55,25114.42,47449.14,10684.5,181497.9,Lifestyle,0,0,0,1,1,0,9,5,6,11,3
6.9583E+15,100000,11745.38,20319.9,18954.2,22559.11,5384.02,78962.61,Premium,0,0,1,0,1,0,6,11,3,4,7
6.82746E+15,60000,10955.97,9048.12,10303.17,15553.66,4835.49,50696.41,"Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.32716E+15,150000,20745.07,11470.29,13549.89,25634.69,12568.67,83968.61,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.83204E+15,220000,24313.57,32739.26,13398.53,25189.73,20100.32,115741.41,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.86542E+15,110000,17916.52,10125.6,19743.48,22280.38,6772.59,76838.57,Premium,0,0,0,1,1,0,9,5,6,11,3
6.71407E+15,280000,58722.43,81068.26,18893.23,76988.8,27080.26,262752.98,"Travel, Lifestyle, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.16357E+15,50000,9765.61,10372.76,4927.29,12276.38,3828.24,41170.28,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.24577E+15,10000,1642.69,2328.74,1701.6,1122.16,916.46,7711.65,"Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.64714E+15,80000,18135.99,12626.03,7554.95,22505.07,5004.68,65826.72,"Travel, All_Purpose",0,0,0,1,1,0,9,5,6,11,3
6.43923E+15,210000,36246.65,37490.01,17312.32,43274.55,13914.72,148238.25,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.70716E+15,280000,39423.94,14446.53,54969.69,81890.03,19532.17,210262.36,"Premium, All_Purpose",1,0,0,0,1,0,7,12,0,1,2
6.6239E+15,120000,18224.51,26132.79,20030.77,34594.36,8401.27,107383.7,"Premium, All_Purpose",0,0,1,1,1,0,9,5,6,11,3
6.48427E+15,120000,16786.71,35709.97,4125.7,25533.16,9957.04,92112.58,"Lifestyle, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.19901E+15,50000,12038.97,4764.79,6793.4,6449.44,3268.04,33314.64,Travel,0,0,0,1,0,0,9,6,11,0,1
6.28456E+15,70000,11380.53,6303.95,4134.14,12039.43,6150.49,40008.54,Fuel,0,0,0,1,0,1,9,13,14,6,11
6.59863E+15,40000,4504.77,5931.04,1881.67,3346.01,3323.44,18986.93,Fuel,0,0,0,0,0,1,6,11,9,10,12
6.41557E+15,60000,7467.17,6507.19,2041.82,15821.3,5924.07,37761.55,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.44562E+15,130000,17513.77,34723.31,24374.85,22401.34,6829.05,105842.32,"Lifestyle, Premium",0,0,1,0,1,0,6,11,3,4,7
6.34021E+15,200000,37218.5,29644.76,6974.18,41663.11,10113.03,125613.58,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.16988E+15,300000,43789.48,18019.35,39005.96,50247.17,29607.01,180668.97,Fuel,1,0,0,0,1,1,7,12,0,1,2
6.05242E+15,150000,21192.88,34103.96,11423.05,41840.03,10310.41,118870.33,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.08957E+15,30000,3227.58,4695.91,5145.05,7717.28,1836.48,22622.3,Premium,0,1,0,0,0,0,10,3,4,6,11
6.40494E+15,230000,51197.03,64997.91,10628.61,41172.97,15380.72,183377.24,"Travel, Lifestyle",1,0,1,1,1,0,0,1,2,8,7
6.54222E+15,80000,9002.3,8222.52,12633.57,7302.77,5970.14,43131.3,Premium,0,0,0,0,0,0,6,11,9,10,12
6.22897E+15,200000,30032.04,29728.62,24017.98,23100.16,15719.96,122598.76,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.15347E+15,160000,34243.86,14156,8859.59,22239.74,10888.6,90387.79,Travel,0,0,0,1,1,0,9,5,6,11,3
6.27548E+15,130000,26254.1,8342.11,4666.27,21608.64,11031.56,71902.68,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.24508E+15,180000,35320.62,20692.27,32514.23,49869.32,11675.58,150072.02,Premium,0,0,0,1,1,0,9,5,6,11,3
6.17758E+15,280000,45274.77,30837.21,40405.47,73285.58,23423.29,213226.32,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.25933E+15,100000,15954.88,8907.92,15545.17,15930.44,8356.35,64694.76,"Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.8903E+15,300000,33655.33,89443.63,16966.28,89235.79,29659.2,258960.23,"Lifestyle, All_Purpose, Fuel",1,0,1,0,1,1,7,12,0,1,2
6.43236E+15,190000,43683.89,23248.38,20806.1,41090.5,13406.31,142235.18,Travel,0,0,1,1,1,0,9,5,6,11,3
6.5723E+15,170000,31387.91,44649.42,10924.17,48547.8,14357.25,149866.55,"Lifestyle, All_Purpose, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.38359E+15,240000,44022.86,58771,7860.98,62410.49,12481.67,185547,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.42121E+15,190000,47270.94,23468.2,12493.29,47192.19,11903.75,142328.37,Travel,0,0,0,1,1,0,9,5,6,11,3
